V1,V2
69.97487437,74.5035461
69.97487437,40.8662614
70.07537688,32.52448497
70.81909548,9.998311381
71.61306533,33.84160757
71.8040201,33.97669706
72.16582915,11.1465721
72.57788945,23.00067545
72.57788945,23.00067545
72.71859296,20.60283688
73.07035176,26.41168524
73.40201005,19.08308004
73.63316583,15.19925701
73.94472362,47.24924012
74.13567839,37.82674772
74.15577889,24.14893617
74.1959799,25.53360351
74.24623116,35.15873016
74.24623116,9.187774401
74.24623116,9.187774401
74.33668342,10.03208376
74.86934673,29.18101993
75.01005025,46.77642688
75.11055276,8.343465046
75.12060302,27.35731172
75.20100503,28.1678487
75.23115578,22.46031746
75.32160804,29.24856467
75.33165829,35.46268153
75.4321608,18.94799054
75.51256281,9.795677136
75.7839196,25.0270179
75.81407035,26.31036812
75.88442211,11.51806822
75.91457286,23.47348869
76.30653266,37.5903411
76.63819095,11.51806822
76.72864322,23.60857818
76.76884422,8.37723742
77,38.7723742
77.07035176,18.77912867
77.07035176,18.77912867
77.29145729,28.57311719
77.3718593,49.2418102
77.87437186,16.95542047
78.54773869,34.61837217
78.70854271,31.37622425
78.71859296,11.58561297
79.34170854,8.242147923
79.4120603,19.45457616
79.46231156,16.27997298
79.87437186,29.14724755
80.15577889,49.98480243
80.25628141,31.27490713
80.36683417,27.55994596
80.52763819,27.79635258
80.68844221,70.92367443
80.91959799,32.55825735
81,58.36035123
81,58.36035123
81.05025126,17.66464032
81.21105528,27.32353934
81.74371859,16.55015198
81.74371859,19.58966565
81.74371859,19.58966565
81.7638191,38.13069909
82.24623116,31.13981763
82.25628141,14.21985816
82.33668342,37.21884498
82.81909548,34.07801418
83.06030151,10.77507599
83.71356784,7.0938872
83.8040201,28.57311719
83.8040201,34.28064843
83.8040201,34.28064843
83.83417085,47.85714286
84.06532663,41.20398514
84.22613065,9.120229652
84.35678392,21.31205674
84.35678392,21.31205674
84.71859296,21.37960149
84.80904523,50.69402229
84.85929648,29.3498818
85.12060302,8.816278284
85.4120603,38.80614657
86.01507538,12.90273556
86.15577889,35.42890915
86.1959799,23.30462682
86.43718593,19.82607227
86.49748744,13.98345154
86.79899497,95.03714961
86.96984925,13.44309355
87.21105528,26.85072611
87.40201005,12.15974333
87.63316583,29.3498818
87.85427136,22.49408983
87.86432161,20.56906451
87.86432161,20.56906451
87.87437186,23.91252955
87.94472362,37.38770686
88.64824121,28.80952381
89.09045226,36.34076326
89.14070352,26.61431949
90.70854271,26.47922999
90.70854271,26.47922999
90.94974874,12.49746707
91.40201005,15.90847687
91.83417085,15.13171226
92.06532663,54.67916245
92.54773869,7.499155691
92.5678392,29.85646741
92.78894472,13.30800405
92.78894472,13.30800405
92.79899497,10.47112462
93.73366834,31.95035461
94.54773869,24.8919284
94.85929648,47.99223235
94.98994975,42.75751435
94.98994975,42.75751435
95.08040201,7.566700439
95.29145729,14.15231341
95.30150754,105
95.34170854,13.57818305
95.3718593,15.94224924
96.14572864,49.57953394
96.16582915,49.61330632
96.30653266,35.76663289
96.45728643,31.74772036
96.49748744,86.76291793
96.82914573,14.2874029
96.90954774,25.49983114
97.08040201,35.42890915
97.26130653,66.22931442
97.57286432,62.10908477
98.61809045,38.46842283
98.92964824,31.27490713
99.30150754,31.51131375
99.34170854,31.13981763
99.93467337,14.49003715
100.2864322,23.10199257
100.2864322,23.13576494
100.4572864,39.88686255
100.6984925,81.93346842
100.6984925,81.93346842
101.6733668,29.48497129
103.040201,25.22965214
103.0603015,47.147923
104.4874372,18.84667342
104.7386935,39.07632557
105,45.42553191
105,45.42553191
